GW,player_id,player_key,player,team,Pos,start,mins,api_start,api_mins,appearances,total_minutes,chance_of_playing
37,525,chris wood|nottingham forest,Chris Wood,Nott'm Forest,FWD,0.9,75,0.692,56.2,13,766,100
37,526,igor jesus maciel da cruz|nottingham forest,Igor Jesus Maciel da Cruz,Nott'm Forest,FWD,0.8,65,0.743,58.2,35,2120,100
37,805,lorenzo lucca|nottingham forest,Lorenzo Lucca,Nott'm Forest,FWD,0,15,0.25,28,4,126,30
37,527,taiwo awoniyi|nottingham forest,Taiwo Awoniyi,Nott'm Forest,FWD,0.1,15,0.2,25.3,15,432,75
37,675,angus gunn|nottingham forest,Angus Gunn,Nott'm Forest,GK,0,0,0,38.2,1,45,0
37,503,carlos miguel dos santos pereira|nottingham forest,Carlos Miguel dos Santos Pereira,Nott'm Forest,GK,0,0,0,0,0,0,0
37,715,john victor maciel furtado|nottingham forest,John Victor Maciel Furtado,Nott'm Forest,GK,0,0,0,0,5,437,0
37,504,matt turner|nottingham forest,Matt Turner,Nott'm Forest,GK,0,0,0,0,0,0,0
37,502,matz sels|nottingham forest,Matz Sels,Nott'm Forest,GK,1,90,0.966,85.3,29,2487,100
37,400,stefan ortega moreno|nottingham forest,Stefan Ortega Moreno,Nott'm Forest,GK,0,0,1,90,3,270,0
37,835,archie whitehall|nottingham forest,Archie Whitehall,Nott'm Forest,MID,0,0,0,0,,0,
37,516,callum hudson odoi|nottingham forest,Callum Hudson-Odoi,Nott'm Forest,MID,0,0,0,0,30,1838,0
37,669,dan ndoye|nottingham forest,Dan Ndoye,Nott'm Forest,MID,0,0,0.292,22.8,24,1167,0
37,734,dilane bakwa|nottingham forest,Dilane Bakwa,Nott'm Forest,MID,0.462,37.4,0.462,37.4,13,529,100
37,517,elliot anderson|nottingham forest,Elliot Anderson,Nott'm Forest,MID,0.972,87.9,0.972,87.9,36,3178,100
37,523,eric da silva moreira|nottingham forest,Eric da Silva Moreira,Nott'm Forest,MID,0,0,0,0,0,0,100
37,521,ibrahim sangar|nottingham forest,Ibrahim Sangaré,Nott'm Forest,MID,0,0,0.462,37.8,26,1989,0
37,426,james mcatee|nottingham forest,James McAtee,Nott'm Forest,MID,0.167,15,0.167,19.7,12,270,50
37,836,jimmy sinclair|nottingham forest,Jimmy Sinclair,Nott'm Forest,MID,0,0,0,0,,0,
37,518,jo o pedro ferreira da silva|nottingham forest,João Pedro Ferreira da Silva,Nott'm Forest,MID,0,0,0,0,1,11,0
37,520,lewis o brien|nottingham forest,Lewis O'Brien,Nott'm Forest,MID,0,0,0,0,,0,0
37,524,marko stameni|nottingham forest,Marko Stamenić,Nott'm Forest,MID,0,0,0,0,,0,0
37,515,morgan gibbs white|nottingham forest,Morgan Gibbs-White,Nott'm Forest,MID,0,0,0.471,41.4,35,2921,0
37,519,nicol s dom nguez|nottingham forest,Nicolás Domínguez,Nott'm Forest,MID,0.8,75,0.64,40.6,25,1074,100
37,693,omari hutchinson|nottingham forest,Omari Hutchinson,Nott'm Forest,MID,0.517,15,0.517,48.9,29,1530,75
37,522,ryan yates|nottingham forest,Ryan Yates,Nott'm Forest,MID,0.095,23.7,0.095,23.7,21,577,50
37,576,ashley phillips|tottenham,Ashley Phillips,Spurs,DEF,0,0,0,0,,0,0
37,571,ben davies|tottenham,Ben Davies,Spurs,DEF,0,0,0,0,3,136,0
37,569,cristian romero|tottenham,Cristian Romero,Spurs,DEF,0,0,0,0,23,1869,0
37,574,destiny udogie|tottenham,Destiny Udogie,Spurs,DEF,0.8,75,0.667,62.2,18,1178,100
37,573,djed spence|tottenham,Djed Spence,Spurs,DEF,0.2,15,0.786,67,28,1938,100
37,750,james rowswell|tottenham,James Rowswell,Spurs,DEF,0,0.8,0,0.8,1,1,
37,804,jo o victor de souza menezes|tottenham,João Victor de Souza Menezes,Spurs,DEF,0.5,32.8,0.5,32.8,4,142,
37,745,jun ai byfield|tottenham,Jun'ai Byfield,Spurs,DEF,0,0.8,0,0.8,1,1,
37,570,kevin danso|tottenham,Kevin Danso,Spurs,DEF,0.9,85,0.682,56.7,22,1309,100
37,578,luka vu kovi|tottenham,Luka Vušković,Spurs,DEF,0,0,0,0,0,0,0
37,575,micky van de ven|tottenham,Micky van de Ven,Spurs,DEF,1,86.7,1,86.7,33,2861,100
37,568,pedro porro sauceda|tottenham,Pedro Porro Sauceda,Spurs,DEF,0.938,80.9,0.938,80.9,32,2613,100
37,572,radu dr gu in|tottenham,Radu Drăgușin,Spurs,DEF,0,5,0.556,53.3,9,514,20
37,577,takai k ta|tottenham,Takai Kōta,Spurs,DEF,0,0,0,0,,0,0
37,599,dane scarlett|tottenham,Dane Scarlett,Spurs,FWD,0,0,0,0,2,7,0
37,596,dominic solanke mitchell|tottenham,Dominic Solanke-Mitchell,Spurs,FWD,0,0,0.183,16,15,997,0
37,818,james wilson|tottenham,James Wilson,Spurs,FWD,0,0,0,0,,0,
37,726,randal kolo muani|tottenham,Randal Kolo Muani,Spurs,FWD,0.714,60,0.714,53.7,28,1570,100
37,597,richarlison de andrade|tottenham,Richarlison de Andrade,Spurs,FWD,0.9,80,0.6,56.1,30,1792,100
37,598,will lankshear|tottenham,Will Lankshear,Spurs,FWD,0,0,0,0,,0,0
37,567,anton n kinsk|tottenham,Antonín Kinský,Spurs,GK,1,90,1,90,5,450,100
37,566,brandon austin|tottenham,Brandon Austin,Spurs,GK,0,0,0,0,0,0,0
37,565,guglielmo vicario|tottenham,Guglielmo Vicario,Spurs,GK,0,0,0,0,31,2790,0
37,591,archie gray|tottenham,Archie Gray,Spurs,MID,0.5,61.5,0.783,61.5,23,1463,75
37,590,bryan gil salvatierra|tottenham,Bryan Gil Salvatierra,Spurs,MID,0,0,0,0,,0,0
37,595,callum olusesi|tottenham,Callum Olusesi,Spurs,MID,0,11.9,0,11.9,1,14,
37,796,conor gallagher|tottenham,Conor Gallagher,Spurs,MID,0.857,70.7,0.857,70.7,14,1012,100
37,583,dejan kulusevski|tottenham,Dejan Kulusevski,Spurs,MID,0,0,0,0,,0,0
37,581,james maddison|tottenham,James Maddison,Spurs,MID,0,5,0,4.2,1,5,100
37,673,jo o maria lobo alves palhares costa palhinha gon alves|tottenham,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,MID,0.677,62.4,0.677,62.4,31,2034,100
37,586,lucas bergvall|tottenham,Lucas Bergvall,Spurs,MID,0.478,30,0.478,38.3,23,955,100
37,790,luc williams barnett|tottenham,Lucá Williams-Barnett,Spurs,MID,0,0,0,0,,0,
37,589,manor solomon|tottenham,Manor Solomon,Spurs,MID,0,0,0,0,,0,0
37,584,mathys tel|tottenham,Mathys Tel,Spurs,MID,0.75,60,0.379,36.7,29,1172,100
37,592,mikey moore|tottenham,Mikey Moore,Spurs,MID,0,0,0,0,,0,0
37,582,mohammed kudus|tottenham,Mohammed Kudus,Spurs,MID,0,0,0,0,19,1535,0
37,593,pape matar sarr|tottenham,Pape Matar Sarr,Spurs,MID,0,52.4,0.542,52.4,24,1350,100
37,811,rio kyerematen|tottenham,Rio Kyerematen,Spurs,MID,0,0,0,0,,0,
37,585,rodrigo bentancur|tottenham,Rodrigo Bentancur,Spurs,MID,0.875,75,0.875,69.9,24,1709,100
37,579,son heung min|tottenham,Son Heung-min,Spurs,MID,0,0,0,0,0,0,0
37,588,wilson odobert|tottenham,Wilson Odobert,Spurs,MID,0,0,0,0,24,972,0
37,717,xavi simons|tottenham,Xavi Simons,Spurs,MID,0,0,0,0,28,1747,0
37,594,yang min hyeok|tottenham,Yang Min-hyeok,Spurs,MID,0,0,0,0,,0,0
37,751,yusuf akhamrich|tottenham,Yusuf Akhamrich,Spurs,MID,0,0,0,0,,0,0
37,587,yves bissouma|tottenham,Yves Bissouma,Spurs,MID,0,5,0.636,51.6,11,600,20
37,533,aji alese|sunderland,Aji Alese,Sunderland,DEF,0,0,0,0,,0,0
37,678,arthur masuaku|sunderland,Arthur Masuaku,Sunderland,DEF,0,0,0,0,3,125,0
37,531,daniel ballard|sunderland,Daniel Ballard,Sunderland,DEF,0,0,0,0,29,2144,0
37,535,dennis cirkin|sunderland,Dennis Cirkin,Sunderland,DEF,0.375,36.1,0.375,36.1,8,319,100
37,774,jenson jones|sunderland,Jenson Jones,Sunderland,DEF,0,0,0,0,,0,
37,542,jenson seelt|sunderland,Jenson Seelt,Sunderland,DEF,0,0,0,0,2,133,0
37,534,joe anderson|sunderland,Joe Anderson,Sunderland,DEF,0,0,0,0,0,0,0
37,536,leo fuhr hjelde|sunderland,Leo Fuhr Hjelde,Sunderland,DEF,0,0,0,0,,0,0
37,539,luke o nien|sunderland,Luke O'Nien,Sunderland,DEF,0.4,37.1,0.4,37.1,10,408,100
37,724,lutsharel geertruida|sunderland,Lutsharel Geertruida,Sunderland,DEF,0.577,54.1,0.577,54.1,26,1501,
37,537,niall huggins|sunderland,Niall Huggins,Sunderland,DEF,0,0,0,0,0,0,0
37,694,nordi mukiele|sunderland,Nordi Mukiele,Sunderland,DEF,1,86.8,1,86.8,30,2604,100
37,683,omar alderete|sunderland,Omar Alderete,Sunderland,DEF,0.969,86.3,0.969,86.3,32,2775,100
37,541,reinildo mandava|sunderland,Reinildo Mandava,Sunderland,DEF,0.913,76.6,0.913,76.6,23,1786,100
37,540,timoth e pemb l|sunderland,Timothée Pembélé,Sunderland,DEF,0,0,0,0,0,0,0
37,532,trai hume|sunderland,Trai Hume,Sunderland,DEF,0.889,78.7,0.889,78.7,36,2883,
37,538,zak johnson|sunderland,Zak Johnson,Sunderland,DEF,0,0,0,0,0,0,0
37,562,ahmed abdullahi|sunderland,Ahmed Abdullahi,Sunderland,FWD,0,0,0,0,0,0,
37,730,brian brobbey|sunderland,Brian Brobbey,Sunderland,FWD,0.69,58.7,0.69,58.7,29,1784,100
37,561,eliezer mayenda dossou|sunderland,Eliezer Mayenda Dossou,Sunderland,FWD,0.4,34.2,0.4,34.2,20,751,40
37,563,lu s hemir silva semedo|sunderland,Luís Hemir Silva Semedo,Sunderland,FWD,0,0,0,0,0,0,0
37,564,nazarii rusyn|sunderland,Nazarii Rusyn,Sunderland,FWD,0,0,0,0,0,0,0
37,560,wilson isidor|sunderland,Wilson Isidor,Sunderland,FWD,0.367,33.4,0.367,33.4,30,1106,100
37,528,anthony patterson|sunderland,Anthony Patterson,Sunderland,GK,0,0,0,0,0,0,0
37,530,blondy nna noukeu|sunderland,Blondy Nna Noukeu,Sunderland,GK,0,0,0,0,0,0,0
37,812,melker ellborg|sunderland,Melker Ellborg,Sunderland,GK,0,0,1,90,3,270,0
37,670,robin roefs|sunderland,Robin Roefs,Sunderland,GK,1,90,1,90,33,2970,100
37,529,simon moore|sunderland,Simon Moore,Sunderland,GK,0,0,0,0,0,0,0
37,554,abdoullah ba|sunderland,Abdoullah Ba,Sunderland,MID,0,0,0,0,0,0,
37,555,alan browne|sunderland,Alan Browne,Sunderland,MID,0,0,0,0,,0,0
37,735,bertrand traor|sunderland,Bertrand Traoré,Sunderland,MID,0.75,50.9,0.75,50.9,12,634,100
37,553,chemsdine talbi|sunderland,Chemsdine Talbi,Sunderland,MID,0.593,53,0.593,53,27,1523,100
37,551,chris rigg|sunderland,Chris Rigg,Sunderland,MID,0.688,44.3,0.688,44.3,16,744,
37,549,dan neil|sunderland,Dan Neil,Sunderland,MID,0,0,0,0,3,13,0
37,800,djiamgone jocelin ta bi|sunderland,Djiamgone Jocelin Ta Bi,Sunderland,MID,1,38,1,38,1,38,100
37,547,enzo le f e|sunderland,Enzo Le Fée,Sunderland,MID,0.912,79.8,0.912,79.8,34,2750,100
37,668,granit xhaka|sunderland,Granit Xhaka,Sunderland,MID,0.938,84.2,0.938,84.2,32,2721,100
37,544,habib diarra|sunderland,Habib Diarra,Sunderland,MID,0.833,73.7,0.833,73.7,18,1361,100
37,557,harrison jones|sunderland,Harrison Jones,Sunderland,MID,0,0,0,0,0,0,
37,550,ian poveda ocampo|sunderland,Ian Poveda-Ocampo,Sunderland,MID,0,0,0,0,,0,
37,821,jack whittaker|sunderland,Jack Whittaker,Sunderland,MID,0,0,0,0,,0,
37,558,jay matete|sunderland,Jay Matete,Sunderland,MID,0,0,0,0,0,0,0
37,822,jaydon jones|sunderland,Jaydon Jones,Sunderland,MID,0,0,0,0,,0,
37,546,milan aleksi|sunderland,Milan Aleksić,Sunderland,MID,0,0,0,0,,0,100
37,559,nectarios triantis|sunderland,Nectarios Triantis,Sunderland,MID,0,0,0,0,,0,0
37,813,nilson angulo|sunderland,,Sunderland,MID,0,0,0.5,40.9,6,265,0
37,552,noah sadiki|sunderland,Noah Sadiki,Sunderland,MID,1,87.9,1,87.9,31,2725,100
37,545,patrick roberts|sunderland,Patrick Roberts,Sunderland,MID,0,0,0,0,1,27,0
37,556,pierre ekwah elimby|sunderland,Pierre Ekwah Elimby,Sunderland,MID,0,0,0,0,,0,0
37,548,romaine mundle|sunderland,Romaine Mundle,Sunderland,MID,0,0,0,0,14,399,0
37,543,simon adingra|sunderland,Simon Adingra,Sunderland,MID,0,0,0,0,14,649,0
37,775,tymur tutierov|sunderland,Tymur Tutierov,Sunderland,MID,0,0,0,0,,0,0
37,610,aaron wan bissaka|west ham,Aaron Wan-Bissaka,West Ham,DEF,0.917,83,0.917,83,24,2018,100
37,752,airidas golambeckis|west ham,Airidas Golambeckis,West Ham,DEF,0,0,0,0,,0,
37,815,axel disasi|west ham,Axel Disasi,West Ham,DEF,1,89.5,1,89.5,12,1074,100
37,603,el hadji malick diouf|west ham,El Hadji Malick Diouf,West Ham,DEF,0.933,83.4,0.933,83.4,30,2526,100
37,604,emerson palmieri dos santos|west ham,Emerson Palmieri dos Santos,West Ham,DEF,0,0,0,0,,0,0
37,747,ezra mayers|west ham,Ezra Mayers,West Ham,DEF,0,16,0,16,6,113,
37,609,jean clair todibo|west ham,Jean-Clair Todibo,West Ham,DEF,0.955,80.9,0.955,80.9,22,1792,100
37,611,kaelan casey|west ham,Kaelan Casey,West Ham,DEF,0,0,0,0,0,0,0
37,606,konstantinos mavropanos|west ham,Konstantinos Mavropanos,West Ham,DEF,0.862,79.4,0.862,79.4,29,2352,100
37,659,kyle walker peters|west ham,Kyle Walker-Peters,West Ham,DEF,0.1,15,0.636,55.4,22,1288,50
37,605,maximilian kilman|west ham,Maximilian Kilman,West Ham,DEF,0.81,72.1,0.81,72.1,21,1559,100
37,607,nayef aguerd|west ham,Nayef Aguerd,West Ham,DEF,0,0,0,0,2,180,0
37,608,ollie scarles|west ham,Ollie Scarles,West Ham,DEF,0,0,0.692,48.1,13,656,0
37,626,callum marshall|west ham,Callum Marshall,West Ham,FWD,0,0,0,0,2,58,0
37,671,callum wilson|west ham,Callum Wilson,West Ham,FWD,0.333,33,0.333,33,30,1099,100
37,624,jarrod bowen|west ham,Jarrod Bowen,West Ham,FWD,1,89.6,1,89.6,36,3226,100
37,625,niclas f llkrug|west ham,Niclas Füllkrug,West Ham,FWD,0,0,0,0,8,407,0
37,785,pablo felipe pereira de jesus|west ham,Pablo Felipe Pereira de Jesus,West Ham,FWD,0.75,60,0.75,59.9,12,747,100
37,791,valent n castellanos|west ham,Valentín Castellanos,West Ham,FWD,1,77.1,1,77.1,16,1233,100
37,600,alphonse areola|west ham,Alphonse Areola,West Ham,GK,0,0,1,90,20,1800,0
37,825,finlay herrick|west ham,Finlay Herrick,West Ham,GK,0,0,0,0,,0,0
37,602,kriszti n hegyi|west ham,Krisztián Hegyi,West Ham,GK,0,0,0,0,0,0,0
37,738,lukasz fabianski|west ham,Lukasz Fabianski,West Ham,GK,0,0,0,0,,0,100
37,679,mads hermansen|west ham,Mads Hermansen,West Ham,GK,1,90,1,90,16,1440,100
37,601,wes foderingham|west ham,Wes Foderingham,West Ham,GK,0,0,0,0,0,0,0
37,326,adama traor diarra|west ham,Adama Traoré Diarra,West Ham,MID,0.031,10.1,0.031,10.1,24,376,75
37,621,andy irving|west ham,Andy Irving,West Ham,MID,0,0,0,0,7,156,0
37,615,crysencio summerville|west ham,Crysencio Summerville,West Ham,MID,0.931,78.1,0.931,78.1,29,2290,100
37,616,edson lvarez vel zquez|west ham,Edson Álvarez Velázquez,West Ham,MID,0,0,0,0,,0,0
37,623,freddie potts|west ham,Freddie Potts,West Ham,MID,0,9,0.545,49.2,22,1162,50
37,620,george earthy|west ham,George Earthy,West Ham,MID,0,0,0,0,1,8,0
37,618,guido rodr guez|west ham,Guido Rodríguez,West Ham,MID,0,0,0,0,6,175,0
37,802,keiber lamadrid|west ham,Keiber Lamadrid,West Ham,MID,0,0,0,0,,0,
37,622,lewis orford|west ham,Lewis Orford,West Ham,MID,0,0,0,0,0,0,0
37,612,lucas tolentino coelho de lima|west ham,Lucas Tolentino Coelho de Lima,West Ham,MID,0,0,0,0,18,1513,0
37,619,luis guilherme lira dos santos|west ham,Luis Guilherme Lira dos Santos,West Ham,MID,0,0,0,0,5,121,0
37,708,mateus gon alo espanha fernandes|west ham,Mateus Gonçalo Espanha Fernandes,West Ham,MID,0.971,83.1,0.971,83.1,34,2837,100
37,617,maxwel cornet|west ham,Maxwel Cornet,West Ham,MID,0,0,0,0,,0,0
37,758,mohamadou kant|west ham,Mohamadou Kanté,West Ham,MID,0,3.6,0,3.6,9,38,
37,718,soungoutou magassa|west ham,Soungoutou Magassa,West Ham,MID,0.5,40.8,0.5,40.8,22,971,
37,613,tom sou ek|west ham,Tomáš Souček,West Ham,MID,0.667,58.7,0.667,58.7,33,2038,100
37,641,alfie pond|wolverhampton wanderers,Alfie Pond,Wolves,DEF,0,0,0,0,0,0,0
37,639,bastien meupiyou menadjou|wolverhampton wanderers,Bastien Meupiyou Menadjou,Wolves,DEF,0,0,0,0,,0,0
37,682,david m ller wolfe|wolverhampton wanderers,David Møller Wolfe,Wolves,DEF,0.1,15,0.45,40.6,20,885,100
37,631,emmanuel agbadou|wolverhampton wanderers,Emmanuel Agbadou,Wolves,DEF,0,0,0,0,14,1100,0
37,633,hugo bueno l pez|wolverhampton wanderers,Hugo Bueno López,Wolves,DEF,0.788,68.6,0.788,68.6,33,2338,100
37,695,jackson tchatchoua|wolverhampton wanderers,Jackson Tchatchoua,Wolves,DEF,0.613,55.7,0.613,55.7,31,1834,
37,638,ki jana hoever|wolverhampton wanderers,Ki-Jana Hoever,Wolves,DEF,0,0,0,0,8,423,0
37,709,ladislav krejc|wolverhampton wanderers,Ladislav Krejcí,Wolves,DEF,0.962,84.2,0.962,84.2,26,2201,100
37,632,matt doherty|wolverhampton wanderers,Matt Doherty,Wolves,DEF,1,71.5,1,71.5,11,786,100
37,640,pedro cardoso de lima|wolverhampton wanderers,Pedro Cardoso de Lima,Wolves,DEF,0.429,31.9,0.429,31.9,7,244,100
37,635,rodrigo martins gomes|wolverhampton wanderers,Rodrigo Martins Gomes,Wolves,DEF,0.35,35.6,0.35,35.6,20,789,100
37,766,saheed olagunju|wolverhampton wanderers,Saheed Olagunju,Wolves,DEF,0,0,0,0,,0,
37,636,santiago ignacio bueno|wolverhampton wanderers,Santiago Ignacio Bueno,Wolves,DEF,0.963,87.4,0.963,87.4,27,2372,100
37,637,toti gomes|wolverhampton wanderers,Toti Gomes,Wolves,DEF,0.944,77.1,0.944,77.1,18,1399,100
37,634,yerson mosquera valdelamar|wolverhampton wanderers,Yerson Mosquera Valdelamar,Wolves,DEF,0.88,76.9,0.88,76.9,25,1957,100
37,817,adam armstrong|wolverhampton wanderers,Adam Armstrong,Wolves,FWD,1,83.1,1,83.1,12,997,
37,655,f bio soares silva|wolverhampton wanderers,Fábio Soares Silva,Wolves,FWD,0,0,0,0,0,0,0
37,657,leon chiwome|wolverhampton wanderers,Leon Chiwome,Wolves,FWD,0,0,0,0,,0,100
37,749,mateus man|wolverhampton wanderers,Mateus Mané,Wolves,FWD,0.68,61.2,0.68,61.2,25,1607,
37,658,nathan fraser|wolverhampton wanderers,Nathan Fraser,Wolves,FWD,0,0,0,0,0,0,
37,656,sa a kalajd i|wolverhampton wanderers,Saša Kalajdžić,Wolves,FWD,0,0,0,0,1,14,0
37,720,tolu arokodare|wolverhampton wanderers,Tolu Arokodare,Wolves,FWD,0.419,40,0.419,40,31,1360,
37,828,alfie brooks|wolverhampton wanderers,Alfie Brooks,Wolves,GK,0,0,0,0,,0,
37,629,daniel bentley|wolverhampton wanderers,Daniel Bentley,Wolves,GK,0,0,1,90,3,270,0
37,831,josh gracey|wolverhampton wanderers,Josh Gracey,Wolves,GK,0,0,0,0,,0,
37,628,jos malheiro de s|wolverhampton wanderers,José Malheiro de Sá,Wolves,GK,1,90,0.5,45,21,1890,90
37,627,sam johnstone|wolverhampton wanderers,Sam Johnstone,Wolves,GK,0,0,0,0,12,1080,0
37,643,andr trindade da costa neto|wolverhampton wanderers,André Trindade da Costa Neto,Wolves,MID,0.848,76.4,0.848,76.4,33,2580,100
37,816,angel gomes|wolverhampton wanderers,Angel Gomes,Wolves,MID,0.545,33.2,0.545,33.2,11,392,100
37,649,boubacar traor|wolverhampton wanderers,Boubacar Traoré,Wolves,MID,0,0,0,0,,0,0
37,652,enso gonz lez medina|wolverhampton wanderers,Enso González Medina,Wolves,MID,0,0,0,0,0,0,
37,778,ethan sutherland|wolverhampton wanderers,Ethan Sutherland,Wolves,MID,0,0,0,0,,0,
37,645,fer l pez gonz lez|wolverhampton wanderers,Fer López González,Wolves,MID,0,0,0,0,9,228,0
37,647,gon alo manuel ganchinho guedes|wolverhampton wanderers,Gonçalo Manuel Ganchinho Guedes,Wolves,MID,0,0,0,0,,0,0
37,642,hwang hee chan|wolverhampton wanderers,Hwang Hee-chan,Wolves,MID,0.667,50.3,0.667,50.3,24,1271,100
37,644,jean ricner bellegarde|wolverhampton wanderers,Jean-Ricner Bellegarde,Wolves,MID,0.6,46.2,0.6,46.2,25,1228,100
37,809,jerome abbey|wolverhampton wanderers,Jerome Abbey,Wolves,MID,0,0,0,0,,0,
37,663,jhon arias|wolverhampton wanderers,Jhon Arias,Wolves,MID,0,0,0,0,23,1117,0
37,653,joe hodge|wolverhampton wanderers,Joe Hodge,Wolves,MID,0,0,0,0,,0,0
37,646,jo o victor gomes da silva|wolverhampton wanderers,João Victor Gomes da Silva,Wolves,MID,0.912,79.5,0.912,79.5,34,2739,100
37,767,luke rawlings|wolverhampton wanderers,Luke Rawlings,Wolves,MID,0,0,0,0,,0,
37,648,marshall munetsi|wolverhampton wanderers,Marshall Munetsi,Wolves,MID,0,0,0,0,13,872,0
37,650,tawanda chirewa|wolverhampton wanderers,Tawanda Chirewa,Wolves,MID,0,0,0,0,2,25,0
37,777,temple ojinnaka|wolverhampton wanderers,Temple Ojinnaka,Wolves,MID,0,0,0,0,,0,0
37,651,tom edozie|wolverhampton wanderers,Tom Edozie,Wolves,MID,0,3.4,0,3.4,3,12,
38,11,benjamin white|arsenal,Benjamin White,Arsenal,DEF,0.375,28,0.375,28,12,699,50
38,13,brayden clarke|arsenal,Brayden Clarke,Arsenal,DEF,0,0,0,0,0,0,
38,662,cristhian mosquera|arsenal,Cristhian Mosquera,Arsenal,DEF,0.389,40.7,0.389,40.7,18,806,100
38,5,gabriel dos santos magalh es|arsenal,Gabriel dos Santos Magalhães,Arsenal,DEF,0.967,86.7,0.967,86.7,30,2615,100
38,9,jakub kiwior|arsenal,Jakub Kiwior,Arsenal,DEF,0,0,0,0,,0,0
38,15,josh nichols|arsenal,Josh Nichols,Arsenal,DEF,0,0,0,0,0,0,
38,8,jurri n timber|arsenal,Jurriën Timber,Arsenal,DEF,0,0,0,0,30,2452,0
38,14,maldini kacurri|arsenal,Maldini Kacurri,Arsenal,DEF,0,0,0,0,0,0,0
38,759,marli salmon|arsenal,Marli Salmon,Arsenal,DEF,0,0,0,0,,0,
38,10,myles lewis skelly|arsenal,Myles Lewis-Skelly,Arsenal,DEF,0.222,29,0.222,29,18,590,
38,725,piero hincapi|arsenal,Piero Hincapié,Arsenal,DEF,0.826,71.1,0.826,71.1,23,1679,100
38,7,riccardo calafiori|arsenal,Riccardo Calafiori,Arsenal,DEF,0.625,48.2,0.625,48.2,24,1581,75
38,6,william saliba|arsenal,William Saliba,Arsenal,DEF,0.967,83.7,0.967,83.7,30,2524,100
38,31,gabriel fernando de jesus|arsenal,Gabriel Fernando de Jesus,Arsenal,FWD,0.154,23.1,0.154,23.1,13,344,100
38,30,kai havertz|arsenal,Kai Havertz,Arsenal,FWD,0.6,43.2,0.6,43.2,10,460,100
38,666,viktor gy keres|arsenal,Viktor Gyökeres,Arsenal,FWD,0.765,62.2,0.765,62.2,34,2193,100
38,1,david raya mart n|arsenal,David Raya Martín,Arsenal,GK,1,90,1,90,36,3240,
38,3,karl hein|arsenal,Karl Hein,Arsenal,GK,0,0,0,0,0,0,0
38,2,kepa arrizabalaga revuelta|arsenal,Kepa Arrizabalaga Revuelta,Arsenal,GK,0,0,0,0,0,0,
38,4,tommy setford|arsenal,Tommy Setford,Arsenal,GK,0,0,0,0,0,0,
38,29,albert sambi lokonga|arsenal,Albert Sambi Lokonga,Arsenal,MID,0,0,0,0,,0,0
38,711,andre harriman annous|arsenal,Andre Harriman-Annous,Arsenal,MID,0,0,0,0,,0,
38,16,bukayo saka|arsenal,Bukayo Saka,Arsenal,MID,0.8,68.8,0.8,68.8,30,2128,100
38,24,christian n rgaard|arsenal,Christian Nørgaard,Arsenal,MID,0,7.9,0,7.9,6,56,100
38,21,declan rice|arsenal,Declan Rice,Arsenal,MID,0.971,85.4,0.971,85.4,35,3003,100
38,266,eberechi eze|arsenal,Eberechi Eze,Arsenal,MID,0.677,55.2,0.677,55.2,31,1798,100
38,25,ethan nwaneri|arsenal,Ethan Nwaneri,Arsenal,MID,0,0,0,0,6,165,0
38,23,f bio ferreira vieira|arsenal,Fábio Ferreira Vieira,Arsenal,MID,0,0,0,0,,0,0
38,19,gabriel martinelli silva|arsenal,Gabriel Martinelli Silva,Arsenal,MID,0.357,31.4,0.357,31.4,28,974,100
38,28,ismeal kabia|arsenal,Ismeal Kabia,Arsenal,MID,0,0,0,0,0,0,0
38,20,leandro trossard|arsenal,Leandro Trossard,Arsenal,MID,0.667,60.4,0.667,60.4,30,1907,100
38,17,martin degaard|arsenal,Martin Ødegaard,Arsenal,MID,0.652,52.5,0.652,52.5,23,1273,100
38,26,mart n zubimendi ib ez|arsenal,Martín Zubimendi Ibáñez,Arsenal,MID,0.917,79.5,0.917,79.5,36,2900,100
38,700,max dowman|arsenal,Max Dowman,Arsenal,MID,0,15.5,0,15.5,5,91,100
38,22,mikel merino zaz n|arsenal,Mikel Merino Zazón,Arsenal,MID,0,0,0,0,21,996,0
38,18,noni madueke|arsenal,Noni Madueke,Arsenal,MID,0.6,42.2,0.6,42.2,25,1122,100
38,42,andr s garc a|aston villa,Andrés García,Aston Villa,DEF,0,6.5,0,6.5,5,38,100
38,38,ezri konsa ngoyo|aston villa,Ezri Konsa Ngoyo,Aston Villa,DEF,1,89.2,1,89.2,33,2945,100
38,39,ian maatsen|aston villa,Ian Maatsen,Aston Villa,DEF,0.571,50,0.571,50,28,1495,
38,44,lamare bogarde|aston villa,Lamare Bogarde,Aston Villa,DEF,0.37,32.5,0.37,32.5,27,970,100
38,768,leon routh|aston villa,Leon Routh,Aston Villa,DEF,0,0,0,0,,0,
38,45,lino da cruz sousa|aston villa,Lino da Cruz Sousa,Aston Villa,DEF,0,0,0,0,0,0,0
38,37,lucas digne|aston villa,Lucas Digne,Aston Villa,DEF,0.667,55.5,0.667,55.5,30,1752,100
38,36,matty cash|aston villa,Matty Cash,Aston Villa,DEF,1,87.3,1,87.3,33,2881,100
38,41,pau torres|aston villa,Pau Torres,Aston Villa,DEF,0.895,81.1,0.895,81.1,19,1566,100
38,781,tj carroll|aston villa,TJ Carroll,Aston Villa,DEF,0,0,0,0,,0,
